"area","value","date","unit","description","name","iso3c"
"Mozambique",30.2642977693429,1997,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",30.9372622426587,1996,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",31.6492572497866,1995,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",30.5222502611986,1994,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",33.4392780347597,1993,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",30.1261390799289,1992,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",34.4370669829039,1991,"%","Agri, forestry, and fishing \n GDP value ","Agriculture GDP",NA
"Mozambique",70.5899963378906,2018,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",71.0599975585938,2017,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",71.5599975585938,2016,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",72.120002746582,2015,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",73.120002746582,2014,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",74.0199966430664,2013,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",74.8499984741211,2012,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",75.629997253418,2011,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",76.3899993896484,2010,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",77.0500030517578,2009,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",77.6500015258789,2008,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",78.2600021362305,2007,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",78.8600006103516,2006,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",79.5100021362305,2005,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",79.9800033569336,2004,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",80.4700012207031,2003,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",80.9499969482422,2002,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",81.5199966430664,2001,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",82.2200012207031,2000,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",82.4100036621094,1999,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",82.9700012207031,1998,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",83.4199981689453,1997,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",83.8199996948242,1996,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",84.1600036621094,1995,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",84.2300033569336,1994,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",84.3600006103516,1993,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",84.5400009155273,1992,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",84.4300003051758,1991,"%","Share of total employment, \n modelled","Agricultural jobs",NA
"Mozambique",102.81,2018,"2004-2006=100","","Food production index",NA
"Mozambique",102.31,2017,"2004-2006=100","","Food production index",NA
"Mozambique",101.29,2016,"2004-2006=100","","Food production index",NA
"Mozambique",98.19,2015,"2004-2006=100","","Food production index",NA
"Mozambique",100.52,2014,"2004-2006=100","","Food production index",NA
"Mozambique",91.37,2013,"2004-2006=100","","Food production index",NA
"Mozambique",115.11,2012,"2004-2006=100","","Food production index",NA
"Mozambique",114.4,2011,"2004-2006=100","","Food production index",NA
"Mozambique",108.57,2010,"2004-2006=100","","Food production index",NA
"Mozambique",83,2009,"2004-2006=100","","Food production index",NA
"Mozambique",69.66,2008,"2004-2006=100","","Food production index",NA
"Mozambique",73.65,2007,"2004-2006=100","","Food production index",NA
"Mozambique",72.95,2006,"2004-2006=100","","Food production index",NA
"Mozambique",66.99,2005,"2004-2006=100","","Food production index",NA
"Mozambique",71.96,2004,"2004-2006=100","","Food production index",NA
"Mozambique",71.1,2003,"2004-2006=100","","Food production index",NA
"Mozambique",57.27,2002,"2004-2006=100","","Food production index",NA
"Mozambique",65.75,2001,"2004-2006=100","","Food production index",NA
"Mozambique",63.46,2000,"2004-2006=100","","Food production index",NA
"Mozambique",67.22,1999,"2004-2006=100","","Food production index",NA
"Mozambique",65.32,1998,"2004-2006=100","","Food production index",NA
"Mozambique",62.43,1997,"2004-2006=100","","Food production index",NA
"Mozambique",58.88,1996,"2004-2006=100","","Food production index",NA
"Mozambique",53.03,1995,"2004-2006=100","","Food production index",NA
"Mozambique",44.85,1994,"2004-2006=100","","Food production index",NA
"Mozambique",44.8,1993,"2004-2006=100","","Food production index",NA
"Mozambique",39.37,1992,"2004-2006=100","","Food production index",NA
"Mozambique",44.56,1991,"2004-2006=100","","Food production index",NA
"Mozambique",41.57,1990,"2004-2006=100","","Food production index",NA
"Mozambique",15.9310035112121,2018,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.7680785531657,2017,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.9936399014167,2016,"%","Food over merchandise imports","Food imports",NA
"Mozambique",12.5365195071026,2014,"%","Food over merchandise imports","Food imports",NA
"Mozambique",10.6627646928376,2013,"%","Food over merchandise imports","Food imports",NA
"Mozambique",12.9572179325588,2012,"%","Food over merchandise imports","Food imports",NA
"Mozambique",12.3339127610537,2011,"%","Food over merchandise imports","Food imports",NA
"Mozambique",11.6065466034718,2010,"%","Food over merchandise imports","Food imports",NA
"Mozambique",15.422661555271,2009,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.2100700744197,2008,"%","Food over merchandise imports","Food imports",NA
"Mozambique",17.767390276362,2007,"%","Food over merchandise imports","Food imports",NA
"Mozambique",13.7608110564344,2006,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.9657971055512,2005,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.7401183259255,2004,"%","Food over merchandise imports","Food imports",NA
"Mozambique",13.5709344121262,2003,"%","Food over merchandise imports","Food imports",NA
"Mozambique",11.812290985857,2002,"%","Food over merchandise imports","Food imports",NA
"Mozambique",13.257737733351,2001,"%","Food over merchandise imports","Food imports",NA
"Mozambique",14.0066144857989,2000,"%","Food over merchandise imports","Food imports",NA
"Mozambique",23.8012521639292,1997,"%","Food over merchandise imports","Food imports",NA
"Mozambique",22.0330624338029,1996,"%","Food over merchandise imports","Food imports",NA
"Mozambique",22.3137562913434,1995,"%","Food over merchandise imports","Food imports",NA
"Mozambique",17.9346157734621,1994,"%","Food over merchandise imports","Food imports",NA
"Mozambique",52.6638927744856,2018,"%","Share of total land","Agricultural land",NA
"Mozambique",52.4319031511483,2017,"%","Share of total land","Agricultural land",NA
"Mozambique",52.1499910984511,2016,"%","Share of total land","Agricultural land",NA
"Mozambique",51.7536051272921,2015,"%","Share of total land","Agricultural land",NA
"Mozambique",51.4911009944302,2014,"%","Share of total land","Agricultural land",NA
"Mozambique",51.2285968615682,2013,"%","Share of total land","Agricultural land",NA
"Mozambique",50.9660927287062,2012,"%","Share of total land","Agricultural land",NA
"Mozambique",50.7035885958443,2011,"%","Share of total land","Agricultural land",NA
"Mozambique",50.4410844629823,2010,"%","Share of total land","Agricultural land",NA
"Mozambique",50.1593046618683,2009,"%","Share of total land","Agricultural land",NA
"Mozambique",49.8775248607543,2008,"%","Share of total land","Agricultural land",NA
"Mozambique",49.5957450596404,2007,"%","Share of total land","Agricultural land",NA
"Mozambique",49.3139652585264,2006,"%","Share of total land","Agricultural land",NA
"Mozambique",49.0321854574124,2005,"%","Share of total land","Agricultural land",NA
"Mozambique",48.7504056562985,2004,"%","Share of total land","Agricultural land",NA
"Mozambique",48.4686258551845,2003,"%","Share of total land","Agricultural land",NA
"Mozambique",48.1868460540706,2002,"%","Share of total land","Agricultural land",NA
"Mozambique",47.9050662529566,2001,"%","Share of total land","Agricultural land",NA
"Mozambique",47.6232864518426,2000,"%","Share of total land","Agricultural land",NA
"Mozambique",47.344795137211,1999,"%","Share of total land","Agricultural land",NA
"Mozambique",47.0663038225794,1998,"%","Share of total land","Agricultural land",NA
"Mozambique",46.7878125079478,1997,"%","Share of total land","Agricultural land",NA
"Mozambique",46.5093211933162,1996,"%","Share of total land","Agricultural land",NA
"Mozambique",46.2308298786846,1995,"%","Share of total land","Agricultural land",NA
"Mozambique",45.952338564053,1994,"%","Share of total land","Agricultural land",NA
"Mozambique",45.6738472494214,1993,"%","Share of total land","Agricultural land",NA
"Mozambique",45.3953559347898,1992,"%","Share of total land","Agricultural land",NA
"Mozambique",45.1168646201582,1991,"%","Share of total land","Agricultural land",NA
"Mozambique",44.8383733055266,1990,"%","Share of total land","Agricultural land",NA
"Mozambique",47.3361072255144,2018,"%","Share of total land","Forest land",NA
"Mozambique",47.5680968488517,2017,"%","Share of total land","Forest land",NA
"Mozambique",47.8500089015489,2016,"%","Share of total land","Forest land",NA
"Mozambique",48.2463948727078,2015,"%","Share of total land","Forest land",NA
"Mozambique",48.5088990055698,2014,"%","Share of total land","Forest land",NA
"Mozambique",48.7714031384318,2013,"%","Share of total land","Forest land",NA
"Mozambique",49.0339072712938,2012,"%","Share of total land","Forest land",NA
"Mozambique",49.2964114041557,2011,"%","Share of total land","Forest land",NA
"Mozambique",49.5589155370177,2010,"%","Share of total land","Forest land",NA
"Mozambique",49.8406953381317,2009,"%","Share of total land","Forest land",NA
"Mozambique",50.1224751392457,2008,"%","Share of total land","Forest land",NA
"Mozambique",50.4042549403596,2007,"%","Share of total land","Forest land",NA
"Mozambique",50.6860347414736,2006,"%","Share of total land","Forest land",NA
"Mozambique",50.9678145425876,2005,"%","Share of total land","Forest land",NA
"Mozambique",51.2495943437015,2004,"%","Share of total land","Forest land",NA
"Mozambique",51.5313741448155,2003,"%","Share of total land","Forest land",NA
"Mozambique",51.8131539459295,2002,"%","Share of total land","Forest land",NA
"Mozambique",52.0949337470434,2001,"%","Share of total land","Forest land",NA
"Mozambique",52.3767135481574,2000,"%","Share of total land","Forest land",NA
"Mozambique",52.655204862789,1999,"%","Share of total land","Forest land",NA
"Mozambique",52.9336961774206,1998,"%","Share of total land","Forest land",NA
"Mozambique",53.2121874920522,1997,"%","Share of total land","Forest land",NA
"Mozambique",53.4906788066838,1996,"%","Share of total land","Forest land",NA
"Mozambique",53.7691701213154,1995,"%","Share of total land","Forest land",NA
"Mozambique",54.047661435947,1994,"%","Share of total land","Forest land",NA
"Mozambique",54.3261527505786,1993,"%","Share of total land","Forest land",NA
"Mozambique",54.6046440652102,1992,"%","Share of total land","Forest land",NA
"Mozambique",54.8831353798418,1991,"%","Share of total land","Forest land",NA
"Mozambique",55.1616266944734,1990,"%","Share of total land","Forest land",NA
"Mozambique",835.1,2018,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",817.1,2017,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",822.3,2016,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",733.1,2015,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",702.6,2014,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",564.8,2013,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",1191.6,2012,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",1041.1,2011,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",1028.4,2010,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",884.3,2009,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",533.5,2008,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",581.4,2007,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",692.4,2006,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",428.4,2005,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",774.2,2004,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",819.2,2003,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",588.7,2002,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",880.1,2001,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",868.1,2000,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",985.4,1999,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",839,1998,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",821.4,1997,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",821.8,1996,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",652.4,1995,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",520.3,1994,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",564.7,1993,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",177.6,1992,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",344.2,1991,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",476.7,1990,"kg","Yield per hectare","Cereal yield",NA
"Mozambique",73.04820095,2017,"%","Share of total","Water use agriculture",NA
"Mozambique",73.13489196,2012,"%","Share of total","Water use agriculture",NA
"Mozambique",73.31730181,2007,"%","Share of total","Water use agriculture",NA
"Mozambique",75.52974576,2002,"%","Share of total","Water use agriculture",NA
"Mozambique",80.34630522,1997,"%","Share of total","Water use agriculture",NA
